date_str,sp500,djia,date_ex1,date_ex2,date_ex3,date,diff_sp500,lag_sp500,growth_sp500,diff_date,count_days,diff_djia,lag_djia,growth_djia
2/10/2020,3352.09,29276.82,February 10 2020,"Monday, 2020-02-10",10-Feb-20,2/10/2020,24.38,3327.71,0.732635957,3 days,3,174.31,29102.51,0.598951774
2/11/2020,3357.75,29276.34,February 11 2020,"Tuesday, 2020-02-11",11-Feb-20,2/11/2020,5.66,3352.09,0.168849882,1 days,1,-0.48,29276.82,-0.001639522
2/12/2020,3379.45,29551.42,February 12 2020,"Wednesday, 2020-02-12",12-Feb-20,2/12/2020,21.7,3357.75,0.646266101,1 days,1,275.08,29276.34,0.939598324
2/13/2020,3373.94,29423.31,February 13 2020,"Thursday, 2020-02-13",13-Feb-20,2/13/2020,-5.51,3379.45,-0.163044282,1 days,1,-128.11,29551.42,-0.433515547
2/14/2020,3380.16,29398.08,February 14 2020,"Friday, 2020-02-14",14-Feb-20,2/14/2020,6.22,3373.94,0.184354197,1 days,1,-25.23,29423.31,-0.08574834
2/17/2020,,,February 17 2020,"Monday, 2020-02-17",17-Feb-20,2/17/2020,,3380.16,,3 days,3,,29398.08,
2/18/2020,3370.29,29232.19,February 18 2020,"Tuesday, 2020-02-18",18-Feb-20,2/18/2020,,,,1 days,1,,,
2/19/2020,3386.15,29348.03,February 19 2020,"Wednesday, 2020-02-19",19-Feb-20,2/19/2020,15.86,3370.29,0.47058265,1 days,1,115.84,29232.19,0.396275476
2/20/2020,3373.23,29219.98,February 20 2020,"Thursday, 2020-02-20",20-Feb-20,2/20/2020,-12.92,3386.15,-0.381554273,1 days,1,-128.05,29348.03,-0.436315487
2/21/2020,3337.75,28992.41,February 21 2020,"Friday, 2020-02-21",21-Feb-20,2/21/2020,-35.48,3373.23,-1.051810876,1 days,1,-227.57,29219.98,-0.778816413
2/24/2020,3225.89,27960.8,February 24 2020,"Monday, 2020-02-24",24-Feb-20,2/24/2020,-111.86,3337.75,-3.351359449,3 days,3,-1031.61,28992.41,-3.558207131
2/25/2020,3128.21,27081.36,February 25 2020,"Tuesday, 2020-02-25",25-Feb-20,2/25/2020,-97.68,3225.89,-3.028001575,1 days,1,-879.44,27960.8,-3.145260508
2/26/2020,3116.39,26957.59,February 26 2020,"Wednesday, 2020-02-26",26-Feb-20,2/26/2020,-11.82,3128.21,-0.377851871,1 days,1,-123.77,27081.36,-0.457030223
2/27/2020,2978.76,25766.64,February 27 2020,"Thursday, 2020-02-27",27-Feb-20,2/27/2020,-137.63,3116.39,-4.416327867,1 days,1,-1190.95,26957.59,-4.417865247
2/28/2020,2954.22,25409.36,February 28 2020,"Friday, 2020-02-28",28-Feb-20,2/28/2020,-24.54,2978.76,-0.823832736,1 days,1,-357.28,25766.64,-1.386599106
3/2/2020,3090.23,26703.32,March 02 2020,"Monday, 2020-03-02",2-Mar-20,3/2/2020,136.01,2954.22,4.603922524,3 days,3,1293.96,25409.36,5.092454119
3/3/2020,3003.37,25917.41,March 03 2020,"Tuesday, 2020-03-03",3-Mar-20,3/3/2020,-86.86,3090.23,-2.810794019,1 days,1,-785.91,26703.32,-2.943117185
3/4/2020,3130.12,27090.86,March 04 2020,"Wednesday, 2020-03-04",4-Mar-20,3/4/2020,126.75,3003.37,4.220259242,1 days,1,1173.45,25917.41,4.52765149
3/5/2020,3023.94,26121.28,March 05 2020,"Thursday, 2020-03-05",5-Mar-20,3/5/2020,-106.18,3130.12,-3.392202216,1 days,1,-969.58,27090.86,-3.578993063
3/6/2020,2972.37,25864.78,March 06 2020,"Friday, 2020-03-06",6-Mar-20,3/6/2020,-51.57,3023.94,-1.70539098,1 days,1,-256.5,26121.28,-0.981958005
3/9/2020,2746.56,23851.02,March 09 2020,"Monday, 2020-03-09",9-Mar-20,3/9/2020,-225.81,2972.37,-7.596968076,3 days,3,-2013.76,25864.78,-7.785722515
3/10/2020,2882.23,25018.16,March 10 2020,"Tuesday, 2020-03-10",10-Mar-20,3/10/2020,135.67,2746.56,4.939633578,1 days,1,1167.14,23851.02,4.893459483
3/11/2020,2741.38,23553.22,March 11 2020,"Wednesday, 2020-03-11",11-Mar-20,3/11/2020,-140.85,2882.23,-4.886841092,1 days,1,-1464.94,25018.16,-5.85550656
3/12/2020,2480.64,21200.62,March 12 2020,"Thursday, 2020-03-12",12-Mar-20,3/12/2020,-260.74,2741.38,-9.511268047,1 days,1,-2352.6,23553.22,-9.988443194
3/13/2020,2711.02,23185.62,March 13 2020,"Friday, 2020-03-13",13-Mar-20,3/13/2020,230.38,2480.64,9.287119453,1 days,1,1985,21200.62,9.362933726
3/16/2020,2386.13,20188.52,March 16 2020,"Monday, 2020-03-16",16-Mar-20,3/16/2020,-324.89,2711.02,-11.98405028,3 days,3,-2997.1,23185.62,-12.92654671
3/17/2020,2529.19,21237.38,March 17 2020,"Tuesday, 2020-03-17",17-Mar-20,3/17/2020,143.06,2386.13,5.995482224,1 days,1,1048.86,20188.52,5.19532883
3/18/2020,2398.1,19898.92,March 18 2020,"Wednesday, 2020-03-18",18-Mar-20,3/18/2020,-131.09,2529.19,-5.183082331,1 days,1,-1338.46,21237.38,-6.302378165
3/19/2020,2409.39,20087.19,March 19 2020,"Thursday, 2020-03-19",19-Mar-20,3/19/2020,11.29,2398.1,0.470789375,1 days,1,188.27,19898.92,0.94613175
3/20/2020,2304.92,19173.98,March 20 2020,"Friday, 2020-03-20",20-Mar-20,3/20/2020,-104.47,2409.39,-4.335952253,1 days,1,-913.21,20087.19,-4.546230707
3/23/2020,2237.4,18591.93,March 23 2020,"Monday, 2020-03-23",23-Mar-20,3/23/2020,-67.52,2304.92,-2.929385836,3 days,3,-582.05,19173.98,-3.03562432
3/24/2020,2447.33,20704.91,March 24 2020,"Tuesday, 2020-03-24",24-Mar-20,3/24/2020,209.93,2237.4,9.38276571,1 days,1,2112.98,18591.93,11.36503849
3/25/2020,2475.56,21200.55,March 25 2020,"Wednesday, 2020-03-25",25-Mar-20,3/25/2020,28.23,2447.33,1.15350198,1 days,1,495.64,20704.91,2.393828324
3/26/2020,2630.07,22552.17,March 26 2020,"Thursday, 2020-03-26",26-Mar-20,3/26/2020,154.51,2475.56,6.241416084,1 days,1,1351.62,21200.55,6.375400638
3/27/2020,2541.47,21636.78,March 27 2020,"Friday, 2020-03-27",27-Mar-20,3/27/2020,-88.6,2630.07,-3.368731631,1 days,1,-915.39,22552.17,-4.058988559
3/30/2020,2626.65,22327.48,March 30 2020,"Monday, 2020-03-30",30-Mar-20,3/30/2020,85.18,2541.47,3.351603599,3 days,3,690.7,21636.78,3.192249494
3/31/2020,2584.59,21917.16,March 31 2020,"Tuesday, 2020-03-31",31-Mar-20,3/31/2020,-42.06,2626.65,-1.601279196,1 days,1,-410.32,22327.48,-1.837735383
4/1/2020,2470.5,20943.51,April 01 2020,"Wednesday, 2020-04-01",1-Apr-20,4/1/2020,-114.09,2584.59,-4.414239783,1 days,1,-973.65,21917.16,-4.442409509
4/2/2020,2526.9,21413.44,April 02 2020,"Thursday, 2020-04-02",2-Apr-20,4/2/2020,56.4,2470.5,2.282938676,1 days,1,469.93,20943.51,2.243797721
4/3/2020,2488.65,21052.53,April 03 2020,"Friday, 2020-04-03",3-Apr-20,4/3/2020,-38.25,2526.9,-1.513712454,1 days,1,-360.91,21413.44,-1.68543681
4/6/2020,2663.68,22679.99,April 06 2020,"Monday, 2020-04-06",6-Apr-20,4/6/2020,175.03,2488.65,7.033130412,3 days,3,1627.46,21052.53,7.7304723
4/7/2020,2659.41,22653.86,April 07 2020,"Tuesday, 2020-04-07",7-Apr-20,4/7/2020,-4.27,2663.68,-0.160304541,1 days,1,-26.13,22679.99,-0.115211691
4/8/2020,2749.98,23433.57,April 08 2020,"Wednesday, 2020-04-08",8-Apr-20,4/8/2020,90.57,2659.41,3.405642605,1 days,1,779.71,22653.86,3.441841699
4/9/2020,2789.82,23719.37,April 09 2020,"Thursday, 2020-04-09",9-Apr-20,4/9/2020,39.84,2749.98,1.448737809,1 days,1,285.8,23433.57,1.219617839
4/10/2020,,,April 10 2020,"Friday, 2020-04-10",10-Apr-20,4/10/2020,,2789.82,,1 days,1,,23719.37,
4/13/2020,2761.63,23390.77,April 13 2020,"Monday, 2020-04-13",13-Apr-20,4/13/2020,,,,3 days,3,,,
4/14/2020,2846.06,23949.76,April 14 2020,"Tuesday, 2020-04-14",14-Apr-20,4/14/2020,84.43,2761.63,3.05725242,1 days,1,558.99,23390.77,2.389788793
4/15/2020,2783.36,23504.35,April 15 2020,"Wednesday, 2020-04-15",15-Apr-20,4/15/2020,-62.7,2846.06,-2.203045614,1 days,1,-445.41,23949.76,-1.859768115
4/16/2020,2799.55,23537.68,April 16 2020,"Thursday, 2020-04-16",16-Apr-20,4/16/2020,16.19,2783.36,0.581671074,1 days,1,33.33,23504.35,0.141803538
4/17/2020,2874.56,24242.49,April 17 2020,"Friday, 2020-04-17",17-Apr-20,4/17/2020,75.01,2799.55,2.679359183,1 days,1,704.81,23537.68,2.994390271
4/20/2020,2823.16,23650.44,April 20 2020,"Monday, 2020-04-20",20-Apr-20,4/20/2020,-51.4,2874.56,-1.788099744,3 days,3,-592.05,24242.49,-2.442199626
4/21/2020,2736.56,23018.88,April 21 2020,"Tuesday, 2020-04-21",21-Apr-20,4/21/2020,-86.6,2823.16,-3.067484663,1 days,1,-631.56,23650.44,-2.670394293
4/22/2020,2799.31,23475.82,April 22 2020,"Wednesday, 2020-04-22",22-Apr-20,4/22/2020,62.75,2736.56,2.293024819,1 days,1,456.94,23018.88,1.985066172
4/23/2020,2797.8,23515.26,April 23 2020,"Thursday, 2020-04-23",23-Apr-20,4/23/2020,-1.51,2799.31,-0.053941864,1 days,1,39.44,23475.82,0.168002651
4/24/2020,2836.74,23775.27,April 24 2020,"Friday, 2020-04-24",24-Apr-20,4/24/2020,38.94,2797.8,1.391807849,1 days,1,260.01,23515.26,1.105707528
4/27/2020,2878.48,24133.78,April 27 2020,"Monday, 2020-04-27",27-Apr-20,4/27/2020,41.74,2836.74,1.47140732,3 days,3,358.51,23775.27,1.507911372
4/28/2020,2863.39,24101.55,April 28 2020,"Tuesday, 2020-04-28",28-Apr-20,4/28/2020,-15.09,2878.48,-0.524235013,1 days,1,-32.23,24133.78,-0.133547252
4/29/2020,2939.51,24633.86,April 29 2020,"Wednesday, 2020-04-29",29-Apr-20,4/29/2020,76.12,2863.39,2.658387436,1 days,1,532.31,24101.55,2.208613139
4/30/2020,2912.43,24345.72,April 30 2020,"Thursday, 2020-04-30",30-Apr-20,4/30/2020,-27.08,2939.51,-0.921241976,1 days,1,-288.14,24633.86,-1.169690824
5/1/2020,2830.71,23723.69,May 01 2020,"Friday, 2020-05-01",1-May-20,5/1/2020,-81.72,2912.43,-2.805904348,1 days,1,-622.03,24345.72,-2.554987078
5/4/2020,2842.74,23749.76,May 04 2020,"Monday, 2020-05-04",4-May-20,5/4/2020,12.03,2830.71,0.424981718,3 days,3,26.07,23723.69,0.109890156
5/5/2020,2868.44,23883.09,May 05 2020,"Tuesday, 2020-05-05",5-May-20,5/5/2020,25.7,2842.74,0.904057353,1 days,1,133.33,23749.76,0.561395147
5/6/2020,2848.42,23664.64,May 06 2020,"Wednesday, 2020-05-06",6-May-20,5/6/2020,-20.02,2868.44,-0.697940344,1 days,1,-218.45,23883.09,-0.91466389
5/7/2020,2881.19,23875.89,May 07 2020,"Thursday, 2020-05-07",7-May-20,5/7/2020,32.77,2848.42,1.150462362,1 days,1,211.25,23664.64,0.892682078
5/8/2020,2929.8,24331.32,May 08 2020,"Friday, 2020-05-08",8-May-20,5/8/2020,48.61,2881.19,1.687150101,1 days,1,455.43,23875.89,1.907489103
5/11/2020,2930.32,24221.99,May 11 2020,"Monday, 2020-05-11",11-May-20,5/11/2020,0.52,2929.8,0.017748652,3 days,3,-109.33,24331.32,-0.449338548
5/12/2020,2870.12,23764.78,May 12 2020,"Tuesday, 2020-05-12",12-May-20,5/12/2020,-60.2,2930.32,-2.054383139,1 days,1,-457.21,24221.99,-1.887582317
5/13/2020,2820,23247.97,May 13 2020,"Wednesday, 2020-05-13",13-May-20,5/13/2020,-50.12,2870.12,-1.746268449,1 days,1,-516.81,23764.78,-2.174688762
5/14/2020,2852.5,23625.34,May 14 2020,"Thursday, 2020-05-14",14-May-20,5/14/2020,32.5,2820,1.15248227,1 days,1,377.37,23247.97,1.623238502
5/15/2020,2863.7,23685.42,May 15 2020,"Friday, 2020-05-15",15-May-20,5/15/2020,11.2,2852.5,0.392638037,1 days,1,60.08,23625.34,0.254303218
5/18/2020,2953.91,24597.37,May 18 2020,"Monday, 2020-05-18",18-May-20,5/18/2020,90.21,2863.7,3.150120474,3 days,3,911.95,23685.42,3.850258936
5/19/2020,2922.94,24206.86,May 19 2020,"Tuesday, 2020-05-19",19-May-20,5/19/2020,-30.97,2953.91,-1.04844088,1 days,1,-390.51,24597.37,-1.587608757
5/20/2020,2971.61,24575.9,May 20 2020,"Wednesday, 2020-05-20",20-May-20,5/20/2020,48.67,2922.94,1.665104313,1 days,1,369.04,24206.86,1.524526519
5/21/2020,2948.51,24474.12,May 21 2020,"Thursday, 2020-05-21",21-May-20,5/21/2020,-23.1,2971.61,-0.777356383,1 days,1,-101.78,24575.9,-0.414145565
5/22/2020,2955.45,24465.16,May 22 2020,"Friday, 2020-05-22",22-May-20,5/22/2020,6.94,2948.51,0.235373121,1 days,1,-8.96,24474.12,-0.036610101
5/25/2020,,,May 25 2020,"Monday, 2020-05-25",25-May-20,5/25/2020,,2955.45,,3 days,3,,24465.16,
5/26/2020,2991.77,24995.11,May 26 2020,"Tuesday, 2020-05-26",26-May-20,5/26/2020,,,,1 days,1,,,
5/27/2020,3036.13,25548.27,May 27 2020,"Wednesday, 2020-05-27",27-May-20,5/27/2020,44.36,2991.77,1.482734301,1 days,1,553.16,24995.11,2.213072877
5/28/2020,3029.73,25400.64,May 28 2020,"Thursday, 2020-05-28",28-May-20,5/28/2020,-6.4,3036.13,-0.210794663,1 days,1,-147.63,25548.27,-0.577847345
5/29/2020,3044.31,25383.11,May 29 2020,"Friday, 2020-05-29",29-May-20,5/29/2020,14.58,3029.73,0.481231001,1 days,1,-17.53,25400.64,-0.069014009
6/1/2020,3055.73,25475.02,June 01 2020,"Monday, 2020-06-01",1-Jun-20,6/1/2020,11.42,3044.31,0.375126055,3 days,3,91.91,25383.11,0.36209117
6/2/2020,3080.82,25742.65,June 02 2020,"Tuesday, 2020-06-02",2-Jun-20,6/2/2020,25.09,3055.73,0.821080397,1 days,1,267.63,25475.02,1.050558547
6/3/2020,3122.87,26269.89,June 03 2020,"Wednesday, 2020-06-03",3-Jun-20,6/3/2020,42.05,3080.82,1.364896359,1 days,1,527.24,25742.65,2.048118589
6/4/2020,3112.35,26281.82,June 04 2020,"Thursday, 2020-06-04",4-Jun-20,6/4/2020,-10.52,3122.87,-0.33686961,1 days,1,11.93,26269.89,0.045413209
6/5/2020,3193.93,27110.98,June 05 2020,"Friday, 2020-06-05",5-Jun-20,6/5/2020,81.58,3112.35,2.621170498,1 days,1,829.16,26281.82,3.154880446
6/8/2020,3232.39,27572.44,June 08 2020,"Monday, 2020-06-08",8-Jun-20,6/8/2020,38.46,3193.93,1.204159139,3 days,3,461.46,27110.98,1.702114789
6/9/2020,3207.18,27272.3,June 09 2020,"Tuesday, 2020-06-09",9-Jun-20,6/9/2020,-25.21,3232.39,-0.779918265,1 days,1,-300.14,27572.44,-1.088550741
6/10/2020,3190.14,26989.99,June 10 2020,"Wednesday, 2020-06-10",10-Jun-20,6/10/2020,-17.04,3207.18,-0.531307878,1 days,1,-282.31,27272.3,-1.035152884
6/11/2020,3002.1,25128.17,June 11 2020,"Thursday, 2020-06-11",11-Jun-20,6/11/2020,-188.04,3190.14,-5.894412157,1 days,1,-1861.82,26989.99,-6.898187069
6/12/2020,3041.31,25605.54,June 12 2020,"Friday, 2020-06-12",12-Jun-20,6/12/2020,39.21,3002.1,1.30608574,1 days,1,477.37,25128.17,1.899740411
6/15/2020,3066.59,25763.16,June 15 2020,"Monday, 2020-06-15",15-Jun-20,6/15/2020,25.28,3041.31,0.831220757,3 days,3,157.62,25605.54,0.615569912
6/16/2020,3124.74,26289.98,June 16 2020,"Tuesday, 2020-06-16",16-Jun-20,6/16/2020,58.15,3066.59,1.896243058,1 days,1,526.82,25763.16,2.044857851
6/17/2020,3113.49,26119.61,June 17 2020,"Wednesday, 2020-06-17",17-Jun-20,6/17/2020,-11.25,3124.74,-0.360029954,1 days,1,-170.37,26289.98,-0.648041573
6/18/2020,3115.34,26080.1,June 18 2020,"Thursday, 2020-06-18",18-Jun-20,6/18/2020,1.85,3113.49,0.059418852,1 days,1,-39.51,26119.61,-0.151265658
6/19/2020,3097.74,25871.46,June 19 2020,"Friday, 2020-06-19",19-Jun-20,6/19/2020,-17.6,3115.34,-0.564946362,1 days,1,-208.64,26080.1,-0.799996933
6/22/2020,3117.86,26024.96,June 22 2020,"Monday, 2020-06-22",22-Jun-20,6/22/2020,20.12,3097.74,0.649505769,3 days,3,153.5,25871.46,0.593317888
6/23/2020,3131.29,26156.1,June 23 2020,"Tuesday, 2020-06-23",23-Jun-20,6/23/2020,13.43,3117.86,0.430744164,1 days,1,131.14,26024.96,0.503900871
6/24/2020,3050.33,25445.94,June 24 2020,"Wednesday, 2020-06-24",24-Jun-20,6/24/2020,-80.96,3131.29,-2.585515874,1 days,1,-710.16,26156.1,-2.715083671
6/25/2020,3083.76,25745.6,June 25 2020,"Thursday, 2020-06-25",25-Jun-20,6/25/2020,33.43,3050.33,1.095946996,1 days,1,299.66,25445.94,1.177633839
6/26/2020,3009.05,25015.55,June 26 2020,"Friday, 2020-06-26",26-Jun-20,6/26/2020,-74.71,3083.76,-2.422691779,1 days,1,-730.05,25745.6,-2.835630166
6/29/2020,3053.24,25595.8,June 29 2020,"Monday, 2020-06-29",29-Jun-20,6/29/2020,44.19,3009.05,1.468569814,3 days,3,580.25,25015.55,2.319557235
6/30/2020,3100.29,25812.88,June 30 2020,"Tuesday, 2020-06-30",30-Jun-20,6/30/2020,47.05,3053.24,1.540985969,1 days,1,217.08,25595.8,0.848107893
7/1/2020,3115.86,25734.97,July 01 2020,"Wednesday, 2020-07-01",1-Jul-20,7/1/2020,15.57,3100.29,0.502211083,1 days,1,-77.91,25812.88,-0.301826065
7/2/2020,3130.01,25827.36,July 02 2020,"Thursday, 2020-07-02",2-Jul-20,7/2/2020,14.15,3115.86,0.454128234,1 days,1,92.39,25734.97,0.359005664
7/3/2020,,,July 03 2020,"Friday, 2020-07-03",3-Jul-20,7/3/2020,,3130.01,,1 days,1,,25827.36,
7/6/2020,3179.72,26287.03,July 06 2020,"Monday, 2020-07-06",6-Jul-20,7/6/2020,,,,3 days,3,,,
7/7/2020,3145.32,25890.18,July 07 2020,"Tuesday, 2020-07-07",7-Jul-20,7/7/2020,-34.4,3179.72,-1.081856264,1 days,1,-396.85,26287.03,-1.509679869
7/8/2020,3169.94,26067.28,July 08 2020,"Wednesday, 2020-07-08",8-Jul-20,7/8/2020,24.62,3145.32,0.782750245,1 days,1,177.1,25890.18,0.684043139
7/9/2020,3152.05,25706.09,July 09 2020,"Thursday, 2020-07-09",9-Jul-20,7/9/2020,-17.89,3169.94,-0.564363994,1 days,1,-361.19,26067.28,-1.385606784
7/10/2020,3185.04,26075.3,July 10 2020,"Friday, 2020-07-10",10-Jul-20,7/10/2020,32.99,3152.05,1.046620453,1 days,1,369.21,25706.09,1.436274439
7/13/2020,3155.22,26085.8,July 13 2020,"Monday, 2020-07-13",13-Jul-20,7/13/2020,-29.82,3185.04,-0.936251978,3 days,3,10.5,26075.3,0.040267993
7/14/2020,3197.52,26642.59,July 14 2020,"Tuesday, 2020-07-14",14-Jul-20,7/14/2020,42.3,3155.22,1.340635518,1 days,1,556.79,26085.8,2.134456294
7/15/2020,3226.56,26870.1,July 15 2020,"Wednesday, 2020-07-15",15-Jul-20,7/15/2020,29.04,3197.52,0.908203858,1 days,1,227.51,26642.59,0.853933495
7/16/2020,3215.57,26734.71,July 16 2020,"Thursday, 2020-07-16",16-Jul-20,7/16/2020,-10.99,3226.56,-0.340610433,1 days,1,-135.39,26870.1,-0.503868612
7/17/2020,3224.73,26671.95,July 17 2020,"Friday, 2020-07-17",17-Jul-20,7/17/2020,9.16,3215.57,0.284863959,1 days,1,-62.76,26734.71,-0.234751003
7/20/2020,3251.84,26680.87,July 20 2020,"Monday, 2020-07-20",20-Jul-20,7/20/2020,27.11,3224.73,0.840690538,3 days,3,8.92,26671.95,0.033443374
7/21/2020,3257.3,26840.4,July 21 2020,"Tuesday, 2020-07-21",21-Jul-20,7/21/2020,5.46,3251.84,0.16790494,1 days,1,159.53,26680.87,0.597919033
7/22/2020,3276.02,27005.84,July 22 2020,"Wednesday, 2020-07-22",22-Jul-20,7/22/2020,18.72,3257.3,0.574709115,1 days,1,165.44,26840.4,0.616384257
7/23/2020,3235.66,26652.33,July 23 2020,"Thursday, 2020-07-23",23-Jul-20,7/23/2020,-40.36,3276.02,-1.231982711,1 days,1,-353.51,27005.84,-1.309013162
7/24/2020,3215.63,26469.89,July 24 2020,"Friday, 2020-07-24",24-Jul-20,7/24/2020,-20.03,3235.66,-0.619039083,1 days,1,-182.44,26652.33,-0.684518014
7/27/2020,3239.41,26584.77,July 27 2020,"Monday, 2020-07-27",27-Jul-20,7/27/2020,23.78,3215.63,0.739512941,3 days,3,114.88,26469.89,0.434002559
7/28/2020,3218.44,26379.28,July 28 2020,"Tuesday, 2020-07-28",28-Jul-20,7/28/2020,-20.97,3239.41,-0.647340102,1 days,1,-205.49,26584.77,-0.772961361
7/29/2020,3258.44,26539.57,July 29 2020,"Wednesday, 2020-07-29",29-Jul-20,7/29/2020,40,3218.44,1.242838145,1 days,1,160.29,26379.28,0.607635993
7/30/2020,3246.22,26313.65,July 30 2020,"Thursday, 2020-07-30",30-Jul-20,7/30/2020,-12.22,3258.44,-0.375026086,1 days,1,-225.92,26539.57,-0.851257198
7/31/2020,3271.12,26428.32,July 31 2020,"Friday, 2020-07-31",31-Jul-20,7/31/2020,24.9,3246.22,0.76704598,1 days,1,114.67,26313.65,0.435781429
8/3/2020,3294.61,26664.4,August 03 2020,"Monday, 2020-08-03",3-Aug-20,8/3/2020,23.49,3271.12,0.718102668,3 days,3,236.08,26428.32,0.893284174
8/4/2020,3306.51,26828.47,August 04 2020,"Tuesday, 2020-08-04",4-Aug-20,8/4/2020,11.9,3294.61,0.361196014,1 days,1,164.07,26664.4,0.615314802
8/5/2020,3327.77,27201.52,August 05 2020,"Wednesday, 2020-08-05",5-Aug-20,8/5/2020,21.26,3306.51,0.642974012,1 days,1,373.05,26828.47,1.390500465
8/6/2020,3349.16,27386.98,August 06 2020,"Thursday, 2020-08-06",6-Aug-20,8/6/2020,21.39,3327.77,0.642772788,1 days,1,185.46,27201.52,0.681800135
8/7/2020,3351.28,27433.48,August 07 2020,"Friday, 2020-08-07",7-Aug-20,8/7/2020,2.12,3349.16,0.063299454,1 days,1,46.5,27386.98,0.16978871
8/10/2020,3360.47,27791.44,August 10 2020,"Monday, 2020-08-10",10-Aug-20,8/10/2020,9.19,3351.28,0.27422358,3 days,3,357.96,27433.48,1.30482899
8/11/2020,3333.69,27686.91,August 11 2020,"Tuesday, 2020-08-11",11-Aug-20,8/11/2020,-26.78,3360.47,-0.796912337,1 days,1,-104.53,27791.44,-0.376123008
8/12/2020,3380.35,27976.84,August 12 2020,"Wednesday, 2020-08-12",12-Aug-20,8/12/2020,46.66,3333.69,1.399650237,1 days,1,289.93,27686.91,1.047173556
8/13/2020,3373.43,27896.72,August 13 2020,"Thursday, 2020-08-13",13-Aug-20,8/13/2020,-6.92,3380.35,-0.20471253,1 days,1,-80.12,27976.84,-0.286379734
8/14/2020,3372.85,27931.02,August 14 2020,"Friday, 2020-08-14",14-Aug-20,8/14/2020,-0.58,3373.43,-0.017193183,1 days,1,34.3,27896.72,0.122953523
8/17/2020,3381.99,27844.91,August 17 2020,"Monday, 2020-08-17",17-Aug-20,8/17/2020,9.14,3372.85,0.270987444,3 days,3,-86.11,27931.02,-0.308295222
8/18/2020,3389.78,27778.07,August 18 2020,"Tuesday, 2020-08-18",18-Aug-20,8/18/2020,7.79,3381.99,0.23033776,1 days,1,-66.84,27844.91,-0.240043872
8/19/2020,3374.85,27692.88,August 19 2020,"Wednesday, 2020-08-19",19-Aug-20,8/19/2020,-14.93,3389.78,-0.440441563,1 days,1,-85.19,27778.07,-0.306680774
8/20/2020,3385.51,27739.73,August 20 2020,"Thursday, 2020-08-20",20-Aug-20,8/20/2020,10.66,3374.85,0.31586589,1 days,1,46.85,27692.88,0.169177059
8/21/2020,3397.16,27930.33,August 21 2020,"Friday, 2020-08-21",21-Aug-20,8/21/2020,11.65,3385.51,0.34411359,1 days,1,190.6,27739.73,0.687101136
8/24/2020,3431.28,28308.46,August 24 2020,"Monday, 2020-08-24",24-Aug-20,8/24/2020,34.12,3397.16,1.004368355,3 days,3,378.13,27930.33,1.353832912
8/25/2020,3443.62,28248.44,August 25 2020,"Tuesday, 2020-08-25",25-Aug-20,8/25/2020,12.34,3431.28,0.359632557,1 days,1,-60.02,28308.46,-0.212021424
8/26/2020,3478.73,28331.92,August 26 2020,"Wednesday, 2020-08-26",26-Aug-20,8/26/2020,35.11,3443.62,1.019566619,1 days,1,83.48,28248.44,0.295520744
8/27/2020,3484.55,28492.27,August 27 2020,"Thursday, 2020-08-27",27-Aug-20,8/27/2020,5.82,3478.73,0.167302435,1 days,1,160.35,28331.92,0.565969408
8/28/2020,3508.01,28653.87,August 28 2020,"Friday, 2020-08-28",28-Aug-20,8/28/2020,23.46,3484.55,0.673257666,1 days,1,161.6,28492.27,0.567171377
8/31/2020,3500.31,28430.05,August 31 2020,"Monday, 2020-08-31",31-Aug-20,8/31/2020,-7.7,3508.01,-0.219497664,3 days,3,-223.82,28653.87,-0.781116128
9/1/2020,3526.65,28645.66,September 01 2020,"Tuesday, 2020-09-01",1-Sep-20,9/1/2020,26.34,3500.31,0.752504778,1 days,1,215.61,28430.05,0.758387692
9/2/2020,3580.84,29100.5,September 02 2020,"Wednesday, 2020-09-02",2-Sep-20,9/2/2020,54.19,3526.65,1.536585712,1 days,1,454.84,28645.66,1.587814699
9/3/2020,3455.06,28292.73,September 03 2020,"Thursday, 2020-09-03",3-Sep-20,9/3/2020,-125.78,3580.84,-3.51258364,1 days,1,-807.77,29100.5,-2.77579423
9/4/2020,3426.96,28133.31,September 04 2020,"Friday, 2020-09-04",4-Sep-20,9/4/2020,-28.1,3455.06,-0.813299914,1 days,1,-159.42,28292.73,-0.563466304
9/7/2020,,,September 07 2020,"Monday, 2020-09-07",7-Sep-20,9/7/2020,,3426.96,,3 days,3,,28133.31,
9/8/2020,3331.84,27500.89,September 08 2020,"Tuesday, 2020-09-08",8-Sep-20,9/8/2020,,,,1 days,1,,,
9/9/2020,3398.96,27940.47,September 09 2020,"Wednesday, 2020-09-09",9-Sep-20,9/9/2020,67.12,3331.84,2.014502497,1 days,1,439.58,27500.89,1.598420997
9/10/2020,3339.19,27534.58,September 10 2020,"Thursday, 2020-09-10",10-Sep-20,9/10/2020,-59.77,3398.96,-1.758479064,1 days,1,-405.89,27940.47,-1.452695678
9/11/2020,3340.97,27665.64,September 11 2020,"Friday, 2020-09-11",11-Sep-20,9/11/2020,1.78,3339.19,0.053306341,1 days,1,131.06,27534.58,0.475983291
9/14/2020,3383.54,27993.33,September 14 2020,"Monday, 2020-09-14",14-Sep-20,9/14/2020,42.57,3340.97,1.274180852,3 days,3,327.69,27665.64,1.18446564
